subject,task,trial,is_fall,split,impact_frame,threshold_fire_frame,cusum_fire_frame,cusum_side,shapelet_fire_frame,any_fire_frame,majority_fire_frame,unanimous_fire_frame
23,20,2,True,train,417.0,399.0,395.0,plus,,395.0,399.0,
23,20,3,True,train,402.0,382.0,384.0,plus,329.0,329.0,382.0,384.0
23,20,4,True,train,391.0,360.0,369.0,plus,148.0,148.0,360.0,369.0
23,20,5,True,train,300.0,283.0,294.0,plus,157.0,157.0,283.0,294.0
23,21,1,True,train,333.0,244.0,322.0,plus,,244.0,322.0,
23,21,2,True,train,334.0,305.0,318.0,plus,,305.0,318.0,
23,21,3,True,train,339.0,296.0,313.0,plus,286.0,286.0,296.0,313.0
23,21,4,True,train,332.0,305.0,324.0,plus,115.0,115.0,305.0,324.0
23,21,5,True,train,337.0,313.0,328.0,plus,275.0,275.0,313.0,328.0
23,22,1,True,train,327.0,304.0,319.0,plus,277.0,277.0,304.0,319.0
23,22,2,True,train,362.0,339.0,356.0,plus,441.0,339.0,356.0,441.0
23,22,3,True,train,378.0,352.0,369.0,plus,,352.0,369.0,
23,22,4,True,train,374.0,353.0,362.0,plus,,353.0,362.0,
23,22,5,True,train,395.0,373.0,377.0,plus,,373.0,377.0,
23,23,1,True,train,351.0,321.0,329.0,plus,,321.0,329.0,
23,23,2,True,train,397.0,385.0,368.0,plus,,368.0,385.0,
23,23,3,True,train,399.0,371.0,376.0,plus,,371.0,376.0,
23,23,4,True,train,371.0,356.0,346.0,plus,359.0,346.0,356.0,359.0
23,23,5,True,train,386.0,372.0,360.0,plus,335.0,335.0,360.0,372.0
23,24,1,True,train,407.0,386.0,379.0,plus,,379.0,386.0,
23,24,2,True,train,366.0,344.0,349.0,plus,446.0,344.0,349.0,446.0
23,24,3,True,train,397.0,371.0,368.0,plus,,368.0,371.0,
23,24,4,True,train,420.0,393.0,396.0,plus,382.0,382.0,393.0,396.0
23,24,5,True,train,408.0,385.0,386.0,plus,,385.0,386.0,
23,25,1,True,train,368.0,347.0,359.0,plus,,347.0,359.0,
23,25,2,True,train,389.0,361.0,376.0,plus,,361.0,376.0,
23,25,3,True,train,408.0,398.0,402.0,plus,,398.0,402.0,
23,25,4,True,train,357.0,328.0,343.0,plus,,328.0,343.0,
23,25,5,True,train,389.0,363.0,373.0,plus,,363.0,373.0,
23,26,1,True,train,350.0,330.0,346.0,plus,324.0,324.0,330.0,346.0
23,26,2,True,train,357.0,334.0,344.0,plus,,334.0,344.0,
23,26,3,True,train,364.0,341.0,351.0,plus,308.0,308.0,341.0,351.0
23,26,4,True,train,370.0,350.0,358.0,plus,312.0,312.0,350.0,358.0
23,26,5,True,train,382.0,356.0,371.0,plus,,356.0,371.0,
23,27,1,True,train,298.0,277.0,294.0,plus,207.0,207.0,277.0,294.0
23,27,2,True,train,384.0,365.0,379.0,plus,66.0,66.0,365.0,379.0
23,27,3,True,train,384.0,364.0,380.0,plus,101.0,101.0,364.0,380.0
23,27,4,True,train,362.0,341.0,358.0,plus,268.0,268.0,341.0,358.0
23,27,5,True,train,385.0,368.0,400.0,minus,218.0,218.0,368.0,400.0
23,28,1,True,train,505.0,492.0,495.0,plus,470.0,470.0,492.0,495.0
23,28,2,True,train,428.0,397.0,415.0,plus,372.0,372.0,397.0,415.0
23,28,3,True,train,446.0,418.0,435.0,plus,395.0,395.0,418.0,435.0
23,28,4,True,train,424.0,393.0,411.0,plus,,393.0,411.0,
23,28,5,True,train,415.0,383.0,399.0,plus,366.0,366.0,383.0,399.0
23,29,1,True,train,464.0,434.0,453.0,plus,,434.0,453.0,
23,29,2,True,train,416.0,384.0,268.0,minus,,268.0,384.0,
23,29,3,True,train,423.0,393.0,225.0,minus,,225.0,393.0,
23,29,4,True,train,421.0,393.0,209.0,plus,,209.0,393.0,
23,29,5,True,train,412.0,383.0,377.0,plus,373.0,373.0,377.0,383.0
23,30,1,True,train,308.0,273.0,287.0,plus,,273.0,287.0,
23,30,2,True,train,286.0,251.0,209.0,plus,254.0,209.0,251.0,254.0
23,30,3,True,train,278.0,239.0,193.0,plus,,193.0,239.0,
23,30,4,True,train,292.0,259.0,258.0,plus,543.0,258.0,259.0,543.0
23,30,5,True,train,293.0,265.0,272.0,plus,,265.0,272.0,
23,31,1,True,train,231.0,42.0,80.0,minus,,42.0,80.0,
23,31,2,True,train,234.0,93.0,97.0,minus,,93.0,97.0,
23,31,3,True,train,197.0,28.0,64.0,minus,421.0,28.0,64.0,421.0
23,31,4,True,train,253.0,101.0,143.0,minus,,101.0,143.0,
23,31,5,True,train,206.0,60.0,58.0,minus,,58.0,60.0,
23,32,1,True,train,325.0,299.0,302.0,plus,,299.0,302.0,
23,32,2,True,train,316.0,274.0,294.0,plus,,274.0,294.0,
23,32,3,True,train,272.0,237.0,250.0,plus,262.0,237.0,250.0,262.0
23,32,4,True,train,254.0,220.0,234.0,plus,,220.0,234.0,
23,32,5,True,train,227.0,190.0,207.0,plus,,190.0,207.0,
23,33,1,True,train,296.0,276.0,272.0,plus,,272.0,276.0,
23,33,2,True,train,311.0,270.0,289.0,plus,,270.0,289.0,
23,33,3,True,train,261.0,222.0,239.0,plus,,222.0,239.0,
23,33,4,True,train,291.0,282.0,265.0,plus,,265.0,282.0,
23,33,5,True,train,279.0,246.0,263.0,plus,,246.0,263.0,
23,34,1,True,train,363.0,321.0,318.0,plus,,318.0,321.0,
23,34,2,True,train,330.0,294.0,191.0,plus,,191.0,294.0,
23,34,3,True,train,344.0,323.0,310.0,plus,,310.0,323.0,
23,34,4,True,train,341.0,276.0,237.0,plus,,237.0,276.0,
23,34,5,True,train,342.0,304.0,211.0,plus,306.0,211.0,304.0,306.0
23,1,1,False,train,,,,,984.0,984.0,,
23,2,1,False,train,,,,,170.0,170.0,,
23,2,2,False,train,,,,,341.0,341.0,,
23,2,3,False,train,,,,,156.0,156.0,,
23,2,4,False,train,,,,,349.0,349.0,,
23,2,5,False,train,,,,,,,,
23,3,1,False,train,,,,,,,,
23,3,2,False,train,,,242.0,minus,,242.0,,
23,3,3,False,train,,,,,218.0,218.0,,
23,3,4,False,train,,,303.0,plus,275.0,275.0,303.0,
23,3,5,False,train,,,,,129.0,129.0,,
23,4,1,False,train,,68.0,65.0,minus,,65.0,68.0,
23,4,2,False,train,,194.0,193.0,minus,353.0,193.0,194.0,353.0
23,4,3,False,train,,164.0,155.0,minus,,155.0,164.0,
23,4,4,False,train,,128.0,119.0,minus,53.0,53.0,119.0,128.0
23,4,5,False,train,,143.0,128.0,minus,67.0,67.0,128.0,143.0
23,5,1,False,train,,,165.0,minus,,165.0,,
23,5,2,False,train,,83.0,187.0,minus,,83.0,187.0,
23,5,3,False,train,,72.0,184.0,minus,,72.0,184.0,
23,5,4,False,train,,110.0,223.0,minus,,110.0,223.0,
23,5,5,False,train,,70.0,181.0,minus,233.0,70.0,181.0,233.0
23,6,1,False,train,,,,,,,,
23,6,2,False,train,,,,,,,,
23,6,4,False,train,,,,,,,,
23,6,5,False,train,,,,,80.0,80.0,,
23,7,1,False,train,,,,,,,,
23,7,2,False,train,,281.0,,,,281.0,,
23,7,3,False,train,,,,,61.0,61.0,,
23,7,4,False,train,,,,,,,,
23,7,5,False,train,,,,,,,,
23,8,1,False,train,,88.0,108.0,plus,,88.0,108.0,
23,8,2,False,train,,175.0,248.0,minus,50.0,50.0,175.0,248.0
23,8,3,False,train,,156.0,196.0,minus,,156.0,196.0,
23,8,4,False,train,,144.0,166.0,plus,65.0,65.0,144.0,166.0
23,8,5,False,train,,105.0,189.0,plus,,105.0,189.0,
23,9,1,False,train,,63.0,216.0,minus,,63.0,216.0,
23,9,2,False,train,,167.0,247.0,plus,601.0,167.0,247.0,601.0
23,9,3,False,train,,147.0,253.0,plus,,147.0,253.0,
23,9,4,False,train,,162.0,543.0,minus,97.0,97.0,162.0,543.0
23,9,5,False,train,,153.0,240.0,minus,84.0,84.0,153.0,240.0
23,10,1,False,train,,248.0,254.0,plus,,248.0,254.0,
23,10,2,False,train,,334.0,353.0,plus,,334.0,353.0,
23,10,3,False,train,,330.0,336.0,plus,,330.0,336.0,
23,10,4,False,train,,282.0,277.0,minus,83.0,83.0,277.0,282.0
23,10,5,False,train,,280.0,286.0,plus,515.0,280.0,286.0,515.0
23,11,1,False,train,,,,,781.0,781.0,,
23,12,1,False,train,,,,,1691.0,1691.0,,
23,13,1,False,train,,,,,,,,
23,13,2,False,train,,,,,,,,
23,13,3,False,train,,,,,182.0,182.0,,
23,13,4,False,train,,,,,,,,
23,13,5,False,train,,,,,,,,
23,14,1,False,train,,75.0,195.0,minus,,75.0,195.0,
23,14,2,False,train,,330.0,355.0,plus,,330.0,355.0,
23,14,3,False,train,,79.0,198.0,minus,,79.0,198.0,
23,14,4,False,train,,,,,,,,
23,14,5,False,train,,78.0,196.0,minus,,78.0,196.0,
23,15,1,False,train,,120.0,140.0,plus,120.0,120.0,120.0,140.0
23,15,2,False,train,,172.0,185.0,plus,,172.0,185.0,
23,15,3,False,train,,184.0,203.0,plus,,184.0,203.0,
23,15,4,False,train,,197.0,212.0,plus,,197.0,212.0,
23,15,5,False,train,,,165.0,plus,,165.0,,
23,16,1,False,train,,,,,,,,
23,16,2,False,train,,,190.0,minus,,190.0,,
23,16,3,False,train,,,178.0,minus,,178.0,,
23,16,4,False,train,,,,,,,,
23,16,5,False,train,,,188.0,minus,503.0,188.0,503.0,
23,17,1,False,train,,,245.0,minus,,245.0,,
23,18,1,False,train,,94.0,,,,94.0,,
23,18,2,False,train,,,,,,,,
23,18,3,False,train,,,,,,,,
23,18,4,False,train,,,,,,,,
23,18,5,False,train,,,,,230.0,230.0,,
23,19,1,False,train,,,,,,,,
23,19,2,False,train,,,,,,,,
23,19,3,False,train,,118.0,,,,118.0,,
23,19,4,False,train,,,,,,,,
23,19,5,False,train,,,,,,,,
23,35,1,False,train,,529.0,185.0,plus,,185.0,529.0,
23,35,2,False,train,,,678.0,minus,,678.0,,
23,35,4,False,train,,,564.0,minus,,564.0,,
23,35,5,False,train,,,590.0,minus,,590.0,,
23,36,1,False,train,,101.0,97.0,minus,,97.0,101.0,
23,36,2,False,train,,,,,,,,
23,36,3,False,train,,,,,,,,
23,36,4,False,train,,,,,,,,
23,36,5,False,train,,,,,390.0,390.0,,
24,20,1,True,test,498.0,444.0,457.0,plus,310.0,310.0,444.0,457.0
24,20,3,True,test,449.0,410.0,421.0,plus,699.0,410.0,421.0,699.0
24,20,4,True,test,479.0,435.0,451.0,plus,432.0,432.0,435.0,451.0
24,20,5,True,test,450.0,403.0,420.0,plus,161.0,161.0,403.0,420.0
24,21,1,True,test,414.0,397.0,413.0,plus,394.0,394.0,397.0,413.0
24,21,2,True,test,487.0,458.0,473.0,plus,414.0,414.0,458.0,473.0
24,21,3,True,test,506.0,482.0,486.0,plus,,482.0,486.0,
24,21,4,True,test,500.0,472.0,487.0,plus,465.0,465.0,472.0,487.0
24,21,5,True,test,464.0,437.0,450.0,plus,417.0,417.0,437.0,450.0
24,22,1,True,test,466.0,445.0,475.0,minus,,445.0,475.0,
24,22,2,True,test,443.0,420.0,433.0,plus,368.0,368.0,420.0,433.0
24,22,3,True,test,453.0,439.0,451.0,plus,370.0,370.0,439.0,451.0
24,22,4,True,test,407.0,387.0,394.0,plus,,387.0,394.0,
24,22,5,True,test,439.0,397.0,421.0,plus,,397.0,421.0,
24,23,1,True,test,483.0,467.0,450.0,plus,,450.0,467.0,
24,23,2,True,test,499.0,479.0,486.0,plus,,479.0,486.0,
24,23,3,True,test,528.0,510.0,519.0,plus,,510.0,519.0,
24,23,5,True,test,503.0,485.0,450.0,plus,,450.0,485.0,
24,24,1,True,test,420.0,405.0,395.0,plus,,395.0,405.0,
24,24,2,True,test,492.0,455.0,460.0,plus,151.0,151.0,455.0,460.0
24,24,3,True,test,505.0,466.0,475.0,plus,,466.0,475.0,
24,24,4,True,test,475.0,451.0,453.0,plus,457.0,451.0,453.0,457.0
24,24,5,True,test,471.0,443.0,425.0,plus,332.0,332.0,425.0,443.0
24,25,1,True,test,472.0,456.0,465.0,plus,416.0,416.0,456.0,465.0
24,25,2,True,test,493.0,477.0,488.0,plus,412.0,412.0,477.0,488.0
24,25,3,True,test,457.0,445.0,475.0,minus,396.0,396.0,445.0,475.0
24,25,4,True,test,444.0,,466.0,minus,342.0,342.0,466.0,
24,25,5,True,test,474.0,489.0,488.0,minus,,488.0,489.0,
24,26,1,True,test,475.0,,465.0,plus,,465.0,,
24,26,2,True,test,464.0,,458.0,plus,395.0,395.0,458.0,
24,26,3,True,test,523.0,,514.0,plus,476.0,476.0,514.0,
24,26,4,True,test,474.0,,485.0,minus,179.0,179.0,485.0,
24,26,5,True,test,523.0,,515.0,plus,453.0,453.0,515.0,
24,27,1,True,test,406.0,386.0,399.0,plus,263.0,263.0,386.0,399.0
24,27,2,True,test,503.0,483.0,496.0,plus,424.0,424.0,483.0,496.0
24,27,3,True,test,445.0,423.0,439.0,plus,317.0,317.0,423.0,439.0
24,27,4,True,test,499.0,477.0,493.0,plus,392.0,392.0,477.0,493.0
24,27,5,True,test,479.0,458.0,470.0,plus,324.0,324.0,458.0,470.0
24,28,1,True,test,564.0,507.0,535.0,minus,223.0,223.0,507.0,535.0
24,28,2,True,test,454.0,391.0,419.0,minus,,391.0,419.0,
24,28,3,True,test,418.0,365.0,396.0,minus,365.0,365.0,365.0,396.0
24,28,4,True,test,408.0,394.0,419.0,minus,369.0,369.0,394.0,419.0
24,28,5,True,test,656.0,603.0,613.0,plus,606.0,603.0,606.0,613.0
24,29,1,True,test,439.0,416.0,420.0,plus,345.0,345.0,416.0,420.0
24,29,2,True,test,491.0,463.0,479.0,plus,,463.0,479.0,
24,29,3,True,test,476.0,451.0,463.0,plus,,451.0,463.0,
24,29,4,True,test,440.0,413.0,419.0,plus,406.0,406.0,413.0,419.0
24,29,5,True,test,503.0,475.0,491.0,plus,,475.0,491.0,
24,30,1,True,test,438.0,397.0,450.0,minus,398.0,397.0,398.0,450.0
24,30,3,True,test,426.0,366.0,378.0,plus,,366.0,378.0,
24,30,5,True,test,453.0,,422.0,plus,,422.0,,
24,31,2,True,test,335.0,112.0,304.0,plus,,112.0,304.0,
24,31,3,True,test,329.0,113.0,308.0,plus,498.0,113.0,308.0,498.0
24,31,4,True,test,326.0,112.0,272.0,plus,,112.0,272.0,
24,31,5,True,test,301.0,96.0,150.0,plus,,96.0,150.0,
24,32,1,True,test,299.0,276.0,279.0,plus,,276.0,279.0,
24,32,2,True,test,305.0,267.0,276.0,plus,,267.0,276.0,
24,32,3,True,test,310.0,275.0,286.0,plus,,275.0,286.0,
24,32,4,True,test,298.0,273.0,278.0,plus,,273.0,278.0,
24,33,1,True,test,354.0,324.0,326.0,plus,340.0,324.0,326.0,340.0
24,33,2,True,test,317.0,277.0,296.0,plus,,277.0,296.0,
24,33,3,True,test,350.0,315.0,333.0,plus,311.0,311.0,315.0,333.0
24,33,4,True,test,303.0,270.0,284.0,plus,291.0,270.0,284.0,291.0
24,33,5,True,test,317.0,283.0,292.0,plus,,283.0,292.0,
24,34,1,True,test,433.0,383.0,401.0,plus,,383.0,401.0,
24,34,2,True,test,413.0,367.0,382.0,plus,,367.0,382.0,
24,34,3,True,test,428.0,399.0,397.0,plus,,397.0,399.0,
24,34,4,True,test,431.0,406.0,417.0,plus,,406.0,417.0,
24,1,1,False,test,,,,,,,,
24,2,1,False,test,,,,,84.0,84.0,,
24,2,2,False,test,,,,,,,,
24,2,3,False,test,,,,,419.0,419.0,,
24,2,4,False,test,,,,,286.0,286.0,,
24,2,5,False,test,,,,,,,,
24,3,1,False,test,,,,,,,,
24,3,2,False,test,,,,,109.0,109.0,,
24,3,3,False,test,,,,,100.0,100.0,,
24,3,4,False,test,,,,,95.0,95.0,,
24,3,5,False,test,,,,,94.0,94.0,,
24,4,1,False,test,,101.0,91.0,minus,,91.0,101.0,
24,4,2,False,test,,164.0,159.0,minus,80.0,80.0,159.0,164.0
24,4,3,False,test,,141.0,138.0,minus,,138.0,141.0,
24,4,4,False,test,,162.0,158.0,minus,,158.0,162.0,
24,4,5,False,test,,140.0,136.0,minus,,136.0,140.0,
24,5,1,False,test,,,172.0,minus,273.0,172.0,273.0,
24,5,2,False,test,,,198.0,minus,91.0,91.0,198.0,
24,5,3,False,test,,,172.0,minus,,172.0,,
24,5,4,False,test,,,196.0,minus,,196.0,,
24,5,5,False,test,,,189.0,minus,,189.0,,
24,6,1,False,test,,,,,,,,
24,6,2,False,test,,,,,1022.0,1022.0,,
24,6,3,False,test,,,,,,,,
24,6,4,False,test,,,,,,,,
24,6,5,False,test,,,,,,,,
24,7,1,False,test,,,,,,,,
24,7,2,False,test,,,,,828.0,828.0,,
24,7,3,False,test,,,,,670.0,670.0,,
24,7,4,False,test,,,,,,,,
24,7,5,False,test,,,,,,,,
24,8,1,False,test,,104.0,306.0,plus,,104.0,306.0,
24,8,2,False,test,,180.0,465.0,minus,102.0,102.0,180.0,465.0
24,8,3,False,test,,146.0,238.0,plus,111.0,111.0,146.0,238.0
24,8,4,False,test,,168.0,208.0,minus,828.0,168.0,208.0,828.0
24,8,5,False,test,,162.0,445.0,minus,85.0,85.0,162.0,445.0
24,9,1,False,test,,138.0,394.0,plus,,138.0,394.0,
24,9,2,False,test,,115.0,171.0,plus,76.0,76.0,115.0,171.0
24,9,3,False,test,,158.0,228.0,minus,,158.0,228.0,
24,9,4,False,test,,147.0,185.0,minus,,147.0,185.0,
24,10,1,False,test,,232.0,,,,232.0,,
24,10,2,False,test,,279.0,298.0,plus,,279.0,298.0,
24,10,3,False,test,,298.0,,,,298.0,,
24,10,4,False,test,,296.0,318.0,plus,524.0,296.0,318.0,524.0
24,10,5,False,test,,299.0,315.0,plus,,299.0,315.0,
24,11,1,False,test,,,,,1274.0,1274.0,,
24,12,1,False,test,,,,,585.0,585.0,,
24,13,1,False,test,,,,,,,,
24,13,2,False,test,,,,,,,,
24,13,3,False,test,,,,,291.0,291.0,,
24,13,4,False,test,,,,,,,,
24,13,5,False,test,,,,,581.0,581.0,,
24,14,1,False,test,,,140.0,minus,,140.0,,
24,14,2,False,test,,119.0,169.0,minus,,119.0,169.0,
24,14,3,False,test,,155.0,152.0,minus,,152.0,155.0,
24,14,4,False,test,,86.0,134.0,minus,,86.0,134.0,
24,14,5,False,test,,154.0,150.0,minus,,150.0,154.0,
24,15,1,False,test,,152.0,164.0,plus,,152.0,164.0,
24,15,2,False,test,,220.0,227.0,plus,,220.0,227.0,
24,15,3,False,test,,233.0,222.0,plus,,222.0,233.0,
24,15,4,False,test,,210.0,217.0,plus,212.0,210.0,212.0,217.0
24,15,5,False,test,,194.0,209.0,plus,213.0,194.0,209.0,213.0
24,16,1,False,test,,,208.0,minus,377.0,208.0,377.0,
24,16,2,False,test,,,,,,,,
24,16,3,False,test,,,,,,,,
24,16,4,False,test,,,,,342.0,342.0,,
24,16,5,False,test,,,,,,,,
24,17,1,False,test,,,130.0,plus,2956.0,130.0,2956.0,
24,18,1,False,test,,,,,67.0,67.0,,
24,18,2,False,test,,,,,190.0,190.0,,
24,18,3,False,test,,,,,176.0,176.0,,
24,18,4,False,test,,,,,517.0,517.0,,
24,18,5,False,test,,,,,180.0,180.0,,
24,19,1,False,test,,,,,198.0,198.0,,
24,19,2,False,test,,,,,165.0,165.0,,
24,19,3,False,test,,,,,140.0,140.0,,
24,19,4,False,test,,,,,,,,
24,19,5,False,test,,,,,,,,
24,35,2,False,test,,,,,,,,
24,35,3,False,test,,,,,,,,
24,35,5,False,test,,,,,,,,
24,36,1,False,test,,122.0,,,,122.0,,
24,36,2,False,test,,,589.0,minus,,589.0,,
24,36,3,False,test,,,,,,,,
24,36,4,False,test,,,,,,,,
25,20,1,True,test,488.0,500.0,452.0,plus,,452.0,500.0,
25,20,2,True,test,480.0,430.0,491.0,minus,245.0,245.0,430.0,491.0
25,20,3,True,test,424.0,381.0,400.0,plus,287.0,287.0,381.0,400.0
25,20,4,True,test,529.0,499.0,514.0,plus,61.0,61.0,499.0,514.0
25,20,5,True,test,492.0,459.0,477.0,plus,257.0,257.0,459.0,477.0
25,21,1,True,test,395.0,383.0,412.0,minus,,383.0,412.0,
25,21,2,True,test,470.0,448.0,464.0,plus,339.0,339.0,448.0,464.0
25,21,3,True,test,445.0,435.0,439.0,plus,435.0,435.0,435.0,439.0
25,21,4,True,test,393.0,380.0,388.0,plus,310.0,310.0,380.0,388.0
25,21,5,True,test,391.0,364.0,379.0,plus,316.0,316.0,364.0,379.0
25,22,1,True,test,428.0,398.0,410.0,plus,,398.0,410.0,
25,22,2,True,test,427.0,396.0,404.0,plus,242.0,242.0,396.0,404.0
25,22,3,True,test,456.0,425.0,433.0,plus,141.0,141.0,425.0,433.0
25,22,4,True,test,435.0,403.0,419.0,plus,400.0,400.0,403.0,419.0
25,22,5,True,test,441.0,393.0,450.0,minus,151.0,151.0,393.0,450.0
25,23,1,True,test,395.0,362.0,367.0,plus,136.0,136.0,362.0,367.0
25,23,2,True,test,470.0,435.0,453.0,plus,342.0,342.0,435.0,453.0
25,23,3,True,test,468.0,,453.0,plus,,453.0,,
25,23,4,True,test,512.0,476.0,526.0,minus,281.0,281.0,476.0,526.0
25,23,5,True,test,456.0,423.0,442.0,plus,,423.0,442.0,
25,24,1,True,test,416.0,384.0,391.0,plus,,384.0,391.0,
25,24,2,True,test,427.0,395.0,400.0,plus,677.0,395.0,400.0,677.0
25,24,3,True,test,443.0,412.0,419.0,plus,413.0,412.0,413.0,419.0
25,24,4,True,test,466.0,437.0,446.0,plus,434.0,434.0,437.0,446.0
25,24,5,True,test,429.0,396.0,405.0,plus,342.0,342.0,396.0,405.0
25,25,1,True,test,443.0,456.0,423.0,plus,,423.0,456.0,
25,25,2,True,test,449.0,409.0,431.0,plus,,409.0,431.0,
25,25,3,True,test,334.0,299.0,319.0,plus,233.0,233.0,299.0,319.0
25,25,4,True,test,456.0,428.0,447.0,plus,291.0,291.0,428.0,447.0
25,25,5,True,test,488.0,501.0,498.0,minus,416.0,416.0,498.0,501.0
25,26,1,True,test,339.0,326.0,329.0,plus,225.0,225.0,326.0,329.0
25,26,2,True,test,423.0,415.0,417.0,plus,382.0,382.0,415.0,417.0
25,26,3,True,test,412.0,403.0,405.0,plus,315.0,315.0,403.0,405.0
25,26,4,True,test,438.0,425.0,428.0,plus,,425.0,428.0,
25,26,5,True,test,424.0,405.0,420.0,plus,404.0,404.0,405.0,420.0
25,27,1,True,test,374.0,353.0,368.0,plus,330.0,330.0,353.0,368.0
25,27,2,True,test,409.0,388.0,401.0,plus,335.0,335.0,388.0,401.0
25,27,3,True,test,362.0,337.0,353.0,plus,154.0,154.0,337.0,353.0
25,27,4,True,test,435.0,412.0,426.0,plus,378.0,378.0,412.0,426.0
25,27,5,True,test,404.0,380.0,394.0,plus,259.0,259.0,380.0,394.0
25,28,1,True,test,487.0,496.0,,,440.0,440.0,496.0,
25,28,2,True,test,537.0,492.0,510.0,plus,493.0,492.0,493.0,510.0
25,28,3,True,test,523.0,471.0,488.0,plus,453.0,453.0,471.0,488.0
25,28,4,True,test,486.0,422.0,431.0,plus,,422.0,431.0,
25,28,5,True,test,476.0,420.0,431.0,plus,,420.0,431.0,
25,29,1,True,test,637.0,604.0,619.0,plus,581.0,581.0,604.0,619.0
25,29,2,True,test,667.0,637.0,653.0,plus,577.0,577.0,637.0,653.0
25,29,3,True,test,655.0,625.0,641.0,plus,596.0,596.0,625.0,641.0
25,29,4,True,test,632.0,595.0,615.0,plus,588.0,588.0,595.0,615.0
25,29,5,True,test,620.0,586.0,604.0,plus,574.0,574.0,586.0,604.0
25,30,1,True,test,367.0,325.0,363.0,plus,,325.0,363.0,
25,30,2,True,test,410.0,361.0,401.0,plus,,361.0,401.0,
25,30,3,True,test,391.0,339.0,357.0,plus,571.0,339.0,357.0,571.0
25,30,4,True,test,380.0,333.0,345.0,plus,328.0,328.0,333.0,345.0
25,30,5,True,test,391.0,340.0,382.0,plus,,340.0,382.0,
25,31,1,True,test,355.0,184.0,203.0,plus,,184.0,203.0,
25,31,2,True,test,307.0,191.0,283.0,plus,,191.0,283.0,
25,31,3,True,test,350.0,210.0,305.0,plus,,210.0,305.0,
25,31,4,True,test,290.0,165.0,254.0,plus,,165.0,254.0,
25,31,5,True,test,323.0,193.0,255.0,plus,,193.0,255.0,
25,32,1,True,test,320.0,307.0,302.0,plus,,302.0,307.0,
25,32,2,True,test,367.0,344.0,352.0,plus,121.0,121.0,344.0,352.0
25,32,3,True,test,363.0,333.0,351.0,plus,,333.0,351.0,
25,32,4,True,test,394.0,368.0,375.0,plus,651.0,368.0,375.0,651.0
25,32,5,True,test,398.0,365.0,384.0,plus,,365.0,384.0,
25,33,1,True,test,350.0,321.0,329.0,plus,,321.0,329.0,
25,33,2,True,test,381.0,354.0,365.0,plus,,354.0,365.0,
25,33,3,True,test,399.0,354.0,389.0,plus,378.0,354.0,378.0,389.0
25,33,4,True,test,371.0,327.0,359.0,plus,351.0,327.0,351.0,359.0
25,33,5,True,test,386.0,359.0,372.0,plus,360.0,359.0,360.0,372.0
25,34,1,True,test,450.0,407.0,374.0,minus,,374.0,407.0,
25,34,2,True,test,427.0,374.0,393.0,plus,,374.0,393.0,
25,34,3,True,test,416.0,375.0,334.0,minus,375.0,334.0,375.0,375.0
25,34,4,True,test,503.0,459.0,479.0,plus,,459.0,479.0,
25,34,5,True,test,445.0,415.0,422.0,plus,413.0,413.0,415.0,422.0
25,1,1,False,test,,,,,1490.0,1490.0,,
25,2,1,False,test,,,,,,,,
25,2,2,False,test,,,,,76.0,76.0,,
25,2,3,False,test,,,,,135.0,135.0,,
25,2,4,False,test,,,,,442.0,442.0,,
25,2,5,False,test,,,,,,,,
25,3,1,False,test,,,,,333.0,333.0,,
25,3,2,False,test,,,,,114.0,114.0,,
25,3,3,False,test,,,,,443.0,443.0,,
25,3,4,False,test,,,,,,,,
25,3,5,False,test,,,,,,,,
25,4,1,False,test,,67.0,60.0,minus,,60.0,67.0,
25,4,2,False,test,,162.0,152.0,minus,,152.0,162.0,
25,4,3,False,test,,174.0,175.0,minus,,174.0,175.0,
25,4,4,False,test,,158.0,153.0,minus,,153.0,158.0,
25,4,5,False,test,,146.0,141.0,minus,,141.0,146.0,
25,5,1,False,test,,,,,59.0,59.0,,
25,5,2,False,test,,,,,196.0,196.0,,
25,5,3,False,test,,,,,317.0,317.0,,
25,5,4,False,test,,,196.0,minus,169.0,169.0,196.0,
25,5,5,False,test,,,,,174.0,174.0,,
25,6,1,False,test,,,,,228.0,228.0,,
25,6,2,False,test,,,,,,,,
25,6,3,False,test,,,,,,,,
25,6,4,False,test,,,,,,,,
25,6,5,False,test,,,,,,,,
25,7,1,False,test,,,,,,,,
25,7,2,False,test,,192.0,,,,192.0,,
25,7,3,False,test,,295.0,,,,295.0,,
25,7,4,False,test,,196.0,,,,196.0,,
25,7,5,False,test,,,,,,,,
25,8,1,False,test,,138.0,157.0,plus,,138.0,157.0,
25,8,2,False,test,,146.0,220.0,minus,58.0,58.0,146.0,220.0
25,8,3,False,test,,150.0,225.0,minus,,150.0,225.0,
25,8,4,False,test,,150.0,222.0,minus,,150.0,222.0,
25,8,5,False,test,,172.0,246.0,minus,,172.0,246.0,
25,9,1,False,test,,57.0,75.0,plus,,57.0,75.0,
25,9,2,False,test,,153.0,221.0,minus,,153.0,221.0,
25,9,3,False,test,,172.0,241.0,minus,,172.0,241.0,
25,9,4,False,test,,153.0,173.0,plus,,153.0,173.0,
25,9,5,False,test,,168.0,205.0,minus,,168.0,205.0,
25,10,1,False,test,,201.0,237.0,minus,,201.0,237.0,
25,10,2,False,test,,220.0,241.0,plus,,220.0,241.0,
25,10,3,False,test,,319.0,,,,319.0,,
